"Unique ID","Indicator ID","Name","Measure","Measure Info","Geo Type Name","Geo Join ID","Geo Place Name","Time Period","Start_Date","Data Value","Message"
"876981","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","503","Willowbrook","Summer 2023","06/01/2023","8.087520711",
"874822","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","401","Long Island City and Astoria (CD1)","Summer 2023","06/01/2023","9.218834383",
"878242","386","Ozone (O3)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Summer 2023","06/01/2023","32.13694571",
"877248","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","411","Bayside and Little Neck (CD11)","Summer 2023","06/01/2023","9.702139848",
"877167","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","302","Fort Greene and Brooklyn Heights (CD2)","Summer 2023","06/01/2023","14.24285143",
"874813","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","316","Brownsville (CD16)","Summer 2023","06/01/2023","8.830231955",
"874894","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","303","Bedford Stuyvesant (CD3)","Summer 2023","06/01/2023","9.002668989",
"878148","386","Ozone (O3)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Summer 2023","06/01/2023","34.34050068",
"878139","386","Ozone (O3)","Mean","ppb","CD","409","Kew Gardens and Woodhaven (CD9)","Summer 2023","06/01/2023","36.77790716",
"876987","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","101","Kingsbridge - Riverdale","Summer 2023","06/01/2023","13.0538783",
"874565","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","407","Southwest Queens","Summer 2023","06/01/2023","8.614064163",
"876921","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","303","East Harlem","Summer 2023","06/01/2023","13.82754858",
"878133","386","Ozone (O3)","Mean","ppb","CD","403","Jackson Heights (CD3)","Summer 2023","06/01/2023","34.54442893",
"874867","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","502","South Beach and Willowbrook (CD2)","Summer 2023","06/01/2023","8.411168198",
"874897","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","304","Bushwick (CD4)","Summer 2023","06/01/2023","9.148943181",
"877083","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","503504","Southern SI","Summer 2023","06/01/2023","7.913673334",
"878155","386","Ozone (O3)","Mean","ppb","CD","204","Highbridge and Concourse (CD4)","Summer 2023","06/01/2023","31.89345109",
"878168","386","Ozone (O3)","Mean","ppb","CD","103","Lower East Side and Chinatown (CD3)","Summer 2023","06/01/2023","31.25788895",
"878116","386","Ozone (O3)","Mean","ppb","CD","304","Bushwick (CD4)","Summer 2023","06/01/2023","35.79837826",
"878173","386","Ozone (O3)","Mean","ppb","UHF34","503504","Southern SI","Summer 2023","06/01/2023","35.80713329",
"878156","386","Ozone (O3)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Summer 2023","06/01/2023","32.51779978",
"878182","386","Ozone (O3)","Mean","ppb","UHF34","407","Southwest Queens","Summer 2023","06/01/2023","37.44642533",
"878131","386","Ozone (O3)","Mean","ppb","CD","401","Long Island City and Astoria (CD1)","Summer 2023","06/01/2023","33.55858112",
"878197","386","Ozone (O3)","Mean","ppb","UHF34","205","Sunset Park","Summer 2023","06/01/2023","34.50958622",
"878212","386","Ozone (O3)","Mean","ppb","UHF42","408","Jamaica","Summer 2023","06/01/2023","37.42089146",
"876984","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","504","South Beach - Tottenville","Summer 2023","06/01/2023","7.811353356",
"874377","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","211","Williamsburg - Bushwick","Summer 2023","06/01/2023","9.266873894",
"874589","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","301","Washington Heights","Summer 2023","06/01/2023","9.349912733",
"878235","386","Ozone (O3)","Mean","ppb","UHF42","206","Borough Park","Summer 2023","06/01/2023","37.40360507",
"874493","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","Summer 2023","06/01/2023","9.493704165",
"878214","386","Ozone (O3)","Mean","ppb","UHF42","406","Fresh Meadows","Summer 2023","06/01/2023","36.91926086",
"874602","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","Summer 2023","06/01/2023","9.294695775",
"874828","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","403","Jackson Heights (CD3)","Summer 2023","06/01/2023","8.947893443",
"876951","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","403","Flushing - Clearview","Summer 2023","06/01/2023","11.20188456",
"877170","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","303","Bedford Stuyvesant (CD3)","Summer 2023","06/01/2023","11.9265525",
"874443","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","407","Southwest Queens","Summer 2023","06/01/2023","8.613922725",
"877224","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","403","Jackson Heights (CD3)","Summer 2023","06/01/2023","14.44028402",
"874386","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","208","Canarsie - Flatlands","Summer 2023","06/01/2023","8.481373961",
"878232","386","Ozone (O3)","Mean","ppb","UHF42","209","Bensonhurst - Bay Ridge","Summer 2023","06/01/2023","37.30085065",
"877173","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","304","Bushwick (CD4)","Summer 2023","06/01/2023","12.87565067",
"878184","386","Ozone (O3)","Mean","ppb","UHF34","403","Flushing - Clearview","Summer 2023","06/01/2023","36.69427293",
"874843","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","408","Hillcrest and Fresh Meadows (CD8)","Summer 2023","06/01/2023","8.651387801",
"877029","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","211","Williamsburg - Bushwick","Summer 2023","06/01/2023","12.91683936",
"874583","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","303","East Harlem","Summer 2023","06/01/2023","9.187970378",
"874317","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","208","Canarsie - Flatlands","Summer 2023","06/01/2023","8.481373961",
"878248","386","Ozone (O3)","Mean","ppb","Borough","5","Staten Island","Summer 2023","06/01/2023","34.99660591",
"878208","386","Ozone (O3)","Mean","ppb","UHF42","502","Stapleton - St. George","Summer 2023","06/01/2023","33.37983804",
"876969","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","409","Southeast Queens","Summer 2023","06/01/2023","10.27182199",
"877206","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","315","Sheepshead Bay (CD15)","Summer 2023","06/01/2023","10.44203792",
"874419","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","101","Kingsbridge - Riverdale","Summer 2023","06/01/2023","9.265788318",
"878128","386","Ozone (O3)","Mean","ppb","CD","316","Brownsville (CD16)","Summer 2023","06/01/2023","36.35684649",
"874350","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","104","Pelham - Throgs Neck","Summer 2023","06/01/2023","9.229392964",
"876945","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","401","Long Island City - Astoria","Summer 2023","06/01/2023","15.48445494",
"874640","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","207","Kingsbridge Heights and Bedford (CD7)","Summer 2023","06/01/2023","9.253896055",
"878120","386","Ozone (O3)","Mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","Summer 2023","06/01/2023","36.06213115",
"874449","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","405","Ridgewood - Forest Hills","Summer 2023","06/01/2023","8.875708042",
"877197","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","312","Borough Park (CD12)","Summer 2023","06/01/2023","11.89557531",
"874431","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","501","Port Richmond","Summer 2023","06/01/2023","8.686260792",
"877254","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","413","Queens Village (CD13)","Summer 2023","06/01/2023","10.44014289",
"878154","386","Ozone (O3)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Summer 2023","06/01/2023","31.7873767",
"876846","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","1","Bronx","Summer 2023","06/01/2023","12.81913123",
"878135","386","Ozone (O3)","Mean","ppb","CD","405","Ridgewood and Maspeth (CD5)","Summer 2023","06/01/2023","35.46425332",
"877110","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","107","Upper West Side (CD7)","Summer 2023","06/01/2023","15.71228819",
"876873","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","105","Crotona -Tremont","Summer 2023","06/01/2023","14.08557751",
"877122","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","111","East Harlem (CD11)","Summer 2023","06/01/2023","13.81264623",
"874511","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","107","Upper West Side (CD7)","Summer 2023","06/01/2023","9.173802061",
"874365","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","4","Queens","Summer 2023","06/01/2023","8.791795544",
"874541","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","501502","Northern SI","Summer 2023","06/01/2023","8.531657499",
"877233","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","406","Rego Park and Forest Hills (CD6)","Summer 2023","06/01/2023","12.58622382",
"874479","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","305","Upper East Side","Summer 2023","06/01/2023","9.152812817",
"874538","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","503504","Southern SI","Summer 2023","06/01/2023","8.314094524",
"876978","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","502","Stapleton - St. George","Summer 2023","06/01/2023","13.15912683",
"874840","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","407","Flushing and Whitestone (CD7)","Summer 2023","06/01/2023","8.911945787",
"874574","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","402","West Queens","Summer 2023","06/01/2023","9.23668133",
"878191","386","Ozone (O3)","Mean","ppb","UHF34","211","Williamsburg - Bushwick","Summer 2023","06/01/2023","35.49941831",
"878164","386","Ozone (O3)","Mean","ppb","CD","107","Upper West Side (CD7)","Summer 2023","06/01/2023","29.73775761",
"878189","386","Ozone (O3)","Mean","ppb","UHF34","302","Central Harlem - Morningside Heights","Summer 2023","06/01/2023","31.47215121",
"876915","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","301","Washington Heights","Summer 2023","06/01/2023","14.17961956",
"876996","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","104","Pelham - Throgs Neck","Summer 2023","06/01/2023","12.06848595",
"874488","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","302","Central Harlem - Morningside Heights","Summer 2023","06/01/2023","9.206518962",
"878239","386","Ozone (O3)","Mean","ppb","UHF42","202","Downtown - Heights - Slope","Summer 2023","06/01/2023","33.86869045",
"878245","386","Ozone (O3)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Summer 2023","06/01/2023","32.31051756",
"877032","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","301","Washington Heights","Summer 2023","06/01/2023","14.17950424",
"874550","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","306308","Chelsea-Village","Summer 2023","06/01/2023","9.667046114",
"874407","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","201","Greenpoint","Summer 2023","06/01/2023","9.490783626",
"876900","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","207","East Flatbush - Flatbush","Summer 2023","06/01/2023","12.02033251",
"877140","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Summer 2023","06/01/2023","14.12317805",
"876957","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","405","Ridgewood - Forest Hills","Summer 2023","06/01/2023","12.71702853",
"874556","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","410","Rockaways","Summer 2023","06/01/2023","8.150636732",
"878233","386","Ozone (O3)","Mean","ppb","UHF42","208","Canarsie - Flatlands","Summer 2023","06/01/2023","38.29501816",
"878198","386","Ozone (O3)","Mean","ppb","UHF34","204","East New York","Summer 2023","06/01/2023","36.31450852",
"878204","386","Ozone (O3)","Mean","ppb","UHF34","102","Northeast Bronx","Summer 2023","06/01/2023","33.69362355",
"878143","386","Ozone (O3)","Mean","ppb","CD","413","Queens Village (CD13)","Summer 2023","06/01/2023","38.25394831",
"878218","386","Ozone (O3)","Mean","ppb","UHF42","402","West Queens","Summer 2023","06/01/2023","34.3659895",
"874861","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","414","Rockaway and Broad Channel (CD14)","Summer 2023","06/01/2023","8.147909572",
"874508","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","108","Upper East Side (CD8)","Summer 2023","06/01/2023","9.157520077",
"878147","386","Ozone (O3)","Mean","ppb","CD","212","Williamsbridge and Baychester (CD12)","Summer 2023","06/01/2023","32.92349671",
"874371","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","2","Brooklyn","Summer 2023","06/01/2023","8.776138037",
"877257","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","414","Rockaway and Broad Channel (CD14)","Summer 2023","06/01/2023","6.452587396",
"878177","386","Ozone (O3)","Mean","ppb","UHF34","306308","Chelsea-Village","Summer 2023","06/01/2023","28.5882459",
"878231","386","Ozone (O3)","Mean","ppb","UHF42","210","Coney Island - Sheepshead Bay","Summer 2023","06/01/2023","40.41763987",
"876867","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Summer 2023","06/01/2023","12.47245283",
"876975","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","501","Port Richmond","Summer 2023","06/01/2023","11.33199203",
"878178","386","Ozone (O3)","Mean","ppb","UHF34","305307","Upper East Side-Gramercy","Summer 2023","06/01/2023","30.41343596",
"878241","386","Ozone (O3)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Summer 2023","06/01/2023","33.38337979",
"878252","386","Ozone (O3)","Mean","ppb","Borough","1","Bronx","Summer 2023","06/01/2023","33.22314544",
"878249","386","Ozone (O3)","Mean","ppb","Borough","4","Queens","Summer 2023","06/01/2023","36.99164687",
"877059","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","408","Jamaica","Summer 2023","06/01/2023","11.25760293",
"874320","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","207","East Flatbush - Flatbush","Summer 2023","06/01/2023","8.611497961",
"878137","386","Ozone (O3)","Mean","ppb","CD","407","Flushing and Whitestone (CD7)","Summer 2023","06/01/2023","36.58470878",
"877038","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","303","East Harlem","Summer 2023","06/01/2023","13.82754858",
"878122","386","Ozone (O3)","Mean","ppb","CD","310","Bay Ridge and Dyker Heights (CD10)","Summer 2023","06/01/2023","35.37371742",
"874873","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","208","Riverdale and Fieldston (CD8)","Summer 2023","06/01/2023","9.257483083",
"874413","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","103","Fordham - Bronx Pk","Summer 2023","06/01/2023","9.228735232",
"877062","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","409","Southeast Queens","Summer 2023","06/01/2023","10.27141027",
"874870","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","503","Tottenville and Great Kills (CD3)","Summer 2023","06/01/2023","8.212676617",
"874514","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","106","Stuyvesant Town and Turtle Bay (CD6)","Summer 2023","06/01/2023","9.340237988",
"878222","386","Ozone (O3)","Mean","ppb","UHF42","308","Greenwich Village - SoHo","Summer 2023","06/01/2023","29.05630081",
"878123","386","Ozone (O3)","Mean","ppb","CD","311","Bensonhurst (CD11)","Summer 2023","06/01/2023","39.07310042",
"874374","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","1","Bronx","Summer 2023","06/01/2023","9.288327562",
"874314","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","209","Bensonhurst - Bay Ridge","Summer 2023","06/01/2023","8.502404761",
"878130","386","Ozone (O3)","Mean","ppb","CD","318","Flatlands and Canarsie (CD18)","Summer 2023","06/01/2023","38.37088645",
"878190","386","Ozone (O3)","Mean","ppb","UHF34","301","Washington Heights","Summer 2023","06/01/2023","29.97249115",
"877146","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","207","Kingsbridge Heights and Bedford (CD7)","Summer 2023","06/01/2023","12.97993041",
"878175","386","Ozone (O3)","Mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","Summer 2023","06/01/2023","36.8959209",
"878213","386","Ozone (O3)","Mean","ppb","UHF42","407","Southwest Queens","Summer 2023","06/01/2023","37.44705249",
"874341","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","107","Hunts Point - Mott Haven","Summer 2023","06/01/2023","9.515300705",
"874476","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","306","Chelsea - Clinton","Summer 2023","06/01/2023","9.716882785",
"876933","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","307","Gramercy Park - Murray Hill","Summer 2023","06/01/2023","20.0325472",
"877143","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Summer 2023","06/01/2023","13.48533038",
"874571","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","403","Flushing - Clearview","Summer 2023","06/01/2023","8.899227558",
"876930","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","306","Chelsea - Clinton","Summer 2023","06/01/2023","21.23435622",
"874401","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","203","Bedford Stuyvesant - Crown Heights","Summer 2023","06/01/2023","8.865704873",
"877176","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","305","East New York and Starrett City (CD5)","Summer 2023","06/01/2023","13.52008755",
"878186","386","Ozone (O3)","Mean","ppb","UHF34","401","Long Island City - Astoria","Summer 2023","06/01/2023","33.216065",
"878226","386","Ozone (O3)","Mean","ppb","UHF42","304","Upper West Side","Summer 2023","06/01/2023","29.75910834",
"878217","386","Ozone (O3)","Mean","ppb","UHF42","403","Flushing - Clearview","Summer 2023","06/01/2023","36.68950296",
"878158","386","Ozone (O3)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Summer 2023","06/01/2023","32.37118901",
"874311","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","210","Coney Island - Sheepshead Bay","Summer 2023","06/01/2023","8.334285294",
"878146","386","Ozone (O3)","Mean","ppb","CD","301","Greenpoint and Williamsburg (CD1)","Summer 2023","06/01/2023","34.03985644",
"874568","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","405","Ridgewood - Forest Hills","Summer 2023","06/01/2023","8.875708042",
